count,key,pressing_time,reaction_speed
1,p,0.06631229999999988,0.4456558000000008
2,;,0.08000750000000068,0.1013736999999999
3,p,0.08384500000000017,0.07708750000000109
4,;,0.11209109999999889,0.038623799999999875
5,p,0.09188119999999955,0.10601040000000062
6,;,0.08787099999999981,0.026430500000000023
7,p,0.1401736999999983,0.03744010000000131
8,;,0.10802980000000062,0.00763859999999994
9,p,0.10006460000000317,0.04939119999999875
10,;,0.07563740000000152,0.05489640000000051
11,p,0.08081650000000096,0.18050239999999818
12,;,0.12407819999999958,0.03438460000000276
13,p,0.09200320000000062,0.05218749999999872
14,;,0.07985920000000135,0.05104649999999822
15,p,0.10012910000000019,0.053710799999997505
16,;,0.12405530000000198,0.024632699999997953
17,p,0.09210540000000123,0.03935109999999753
18,;,0.10044290000000089,0.06498909999999825
19,p,0.09596190000000249,0.053760799999999165
20,;,0.08406830000000198,0.03213170000000076
21,q,0.12390469999999709,0.3330534000000007
22,a,0.12403520000000157,0.06390959999999879
23,q,0.1157484999999987,0.005449299999998658
24,a,0.11977779999999782,0.08070780000000255
25,q,0.10801310000000086,0.06838030000000117
26,a,0.16022919999999985,0.05434380000000161
27,q,0.09637349999999856,0.020158300000002072
28,a,0.13210439999999934,0.00732139999999859
29,q,0.09166719999999984,0.003626100000001742
30,a,0.1321069000000037,0.013609799999997563
31,q,0.11979330000000488,0.22794509999999946
32,a,0.15617449999999877,0.03489749999999958
33,q,0.12822589999999678,0.4558503000000016
34,a,0.1201676999999961,0.014530000000000598
35,q,0.6600311999999988,0.11780819999999892
36,a,0.103825300000004,0.1657543999999973
37,q,0.11603760000000563,0.10247119999999654
38,a,0.4757073000000034,0.09938160000000096
39,q,0.10799120000000073,0.1971127999999993
40,a,0.09591549999999671,0.10581300000000482
41,o,0.05991420000000147,0.27953099999999864
42,l,0.06399709999999459,0.08195360000000562
43,o,0.10802170000000189,0.05129360000000105
44,l,0.05622919999999709,0.05160899999999913
45,o,0.059784900000003915,0.07807340000000096
46,l,0.06362339999999733,0.027794600000000003
47,o,0.08827800000000252,0.044997199999997406
48,l,0.0799585000000036,0.05741350000000267
49,o,0.09199719999999445,0.03656289999999984
50,l,0.08407479999999623,0.025592299999999568
51,o,0.10394720000000035,0.13019909999999868
52,l,0.0720099999999988,0.12776379999999676
53,o,0.07681829999999934,0.15780399999999872
54,l,0.08278789999999958,0.004204999999998904
55,o,0.07582680000000153,0.1326792999999995
56,l,0.04779510000000187,0.04638609999999943
57,o,0.06819529999999929,0.047950200000002496
58,l,0.6042564000000041,0.05824639999999448
59,o,0.060002299999993625,0.15376650000000325
60,l,0.0638387999999992,0.006294900000000325
61,w,0.12386000000000763,0.30913079999999127
62,s,0.0796607999999992,0.03127910000000611
63,w,0.13986400000000287,0.059677100000001815
64,s,0.10802540000000249,0.06391800000000103
65,w,0.12369269999999233,0.03704079999999976
66,s,0.1200019999999995,0.018762999999992758
67,w,0.11197429999999997,0.08591759999998771
68,s,0.11191050000000757,0.005169600000002106
69,w,0.12008240000000114,0.027106200000005742
70,s,0.5840867000000003,0.12029199999999207
71,w,0.10362980000000732,0.182200899999998
72,s,0.10000670000000866,0.013978800000003844
73,w,0.12001730000000066,0.09590849999999307
74,s,0.528104500000012,0.09088209999998753
75,w,0.11984820000000695,0.14745379999999386
76,s,0.09747980000000211,0.0034526999999968666
77,w,0.10411499999999307,0.10726750000000607
78,s,0.5835128999999881,0.10214610000001301
79,w,0.13548949999999138,0.14423109999999895
80,s,0.06387860000000956,0.05021809999999505
p/;,4.0,4.0,0.0
q/;,1.0,1.0,0.0
o/a,3.0,3.0,0.0
w/s,1.0,1.0,0.0
