count,key,pressing_time,reaction_speed
1,p,0.11097129999999922,0.39086590000000054
2,;,0.10842419999999997,0.2565156000000002
3,p,0.10843069999999955,0.05929450000000003
4,;,0.1084075999999996,0.051939900000000705
5,p,0.10407280000000085,0.08896779999999893
6,;,0.10843640000000043,0.045412999999999926
7,p,0.0722832000000011,0.04089709999999869
8,;,0.12019109999999955,0.016333599999999393
9,p,0.11213930000000083,0.012340000000000018
10,;,0.09242740000000005,0.010860499999999718
11,p,0.09204279999999976,0.08365550000000077
12,;,0.09316489999999966,0.1046396000000005
13,p,0.08398279999999936,0.040350800000000575
14,;,0.08764850000000024,0.0834110999999993
15,p,0.08392080000000135,0.11249049999999983
16,;,0.10831869999999988,0.04842359999999957
17,p,0.06361610000000084,0.09697309999999959
18,;,0.10407489999999875,0.03738449999999993
19,p,0.04804340000000096,0.06626849999999962
20,;,0.10400499999999901,0.060355400000000614
21,q,0.1199975000000002,0.2791776000000006
22,a,0.13559190000000143,0.055385499999999865
23,q,0.12401260000000036,0.008280899999999036
24,a,0.12798159999999825,0.026964400000000666
25,q,0.1279161000000002,0.024060599999998544
26,a,0.12812480000000193,0.03971859999999694
27,q,0.12016350000000031,0.03217599999999976
28,a,0.13611060000000208,0.03592819999999719
29,q,0.08407989999999899,0.05230219999999974
30,a,0.13601269999999843,0.04292350000000056
31,q,0.11600169999999821,0.32360710000000026
32,a,0.13593059999999824,0.295868500000001
33,q,0.1036488999999996,0.06108779999999925
34,a,0.13590679999999722,0.041456700000001234
35,q,0.12009670000000128,0.3196115000000006
36,a,0.12398900000000168,0.12740349999999978
37,q,0.09989870000000067,0.1543904999999981
38,a,0.14818890000000096,0.04097939999999767
39,q,0.11194319999999891,0.041773400000003846
40,a,0.1200711000000041,0.043123399999998924
41,o,0.06359239999999744,0.30840730000000605
42,l,0.08400319999999795,0.013718799999999476
43,o,0.05990320000000082,0.03559140000000127
44,l,0.06842489999999657,0.0768999000000008
45,o,0.0681352000000004,0.1260079999999988
46,l,0.09591140000000564,0.07837809999999479
47,o,0.09239679999999595,0.04318839999999824
48,l,0.10405399999999787,0.09185529999999886
49,o,0.08008039999999994,0.0662766000000019
50,l,0.08041920000000147,0.04301049999999407
51,o,0.09635369999999455,0.0630898000000002
52,l,0.08816090000000543,0.034887899999993977
53,o,0.07999900000000082,0.07345639999999776
54,l,0.11593809999999394,0.015064800000004652
55,o,0.08418410000000165,0.0047921000000030745
56,l,0.10802160000000072,0.06871389999999877
57,o,0.11614909999999412,0.21934000000000253
58,l,0.09642420000000129,0.0412707999999995
59,o,0.10402599999999751,0.2240463000000048
60,l,0.07525749999999931,0.01328680000000304
61,w,0.0800640999999942,0.2648044000000027
62,s,0.12798559999999526,0.06392620000000448
63,w,0.10403190000000251,0.0527362999999994
64,s,0.09997260000000097,0.09993670000000066
65,w,0.10796390000000144,0.06979789999999753
66,s,0.12388520000000369,0.05440749999999639
67,w,0.10399860000000416,0.010764099999995835
68,s,0.12009820000000104,0.2695582999999999
69,w,0.10781809999999581,0.29680609999999774
70,s,0.11994210000000294,0.08434139999999957
71,w,0.09208490000000324,0.14229410000000087
72,s,0.13199850000000168,0.02461779999999436
73,w,0.10389479999999907,0.10466160000000002
74,s,0.12396319999999861,0.061784899999999254
75,w,0.1278627999999955,0.04479050000000484
76,s,0.1197956999999974,0.07790649999999744
77,w,0.11562239999999946,0.0392050000000026
78,s,0.14384180000000413,0.09481789999999535
79,w,0.13235399999999942,0.04901530000000065
80,s,0.12391919999999601,0.07328980000000485
p/;,3.5,3.5,0.0
q/;,1.0,1.0,0.0
o/a,2.0,2.5,0.5
w/s,1.0,1.0,0.0
