count,key,pressing_time,reaction_speed
1,p,0.11838739999999959,0.46200690000000044
2,;,0.08400590000000019,0.14440079999999966
3,p,0.09603029999999979,0.06637499999999985
4,;,0.09216300000000022,0.022558899999999937
5,p,0.03995510000000024,0.20311030000000052
6,;,0.12011109999999992,0.20512200000000025
7,p,0.09182859999999948,0.14037100000000002
8,;,0.11223399999999906,0.032349700000001036
9,p,0.12408060000000098,0.062218500000000176
10,;,0.5520727999999995,0.09192600000000084
11,p,0.10378750000000103,0.2244793000000005
12,;,0.08863329999999969,0.03135340000000042
13,p,0.09588740000000051,0.13342540000000014
14,;,0.10766779999999976,0.01246170000000113
15,p,0.09615069999999903,0.04453640000000014
16,;,0.5118937999999993,0.07069200000000109
17,p,0.10016209999999859,0.32512710000000133
18,;,0.10016619999999854,0.05730070000000076
19,p,0.09977379999999947,0.08494959999999985
20,;,0.10008769999999956,0.03178079999999994
21,q,0.09174279999999868,0.32135029999999887
22,a,0.12006859999999975,0.06207390000000146
23,q,0.11601590000000073,0.040891600000001915
24,a,0.46026529999999966,0.1308864000000014
25,q,0.1481287000000009,0.1856265999999991
26,a,0.11602710000000016,0.04400649999999828
27,q,0.11185389999999984,0.04694689999999824
28,a,0.5920245000000008,0.11419030000000063
29,q,0.14795640000000176,0.24014829999999776
30,a,0.12757930000000073,0.052796700000001806
31,q,0.13599510000000237,0.01860980000000012
32,a,0.1101237000000026,0.0030757999999977415
33,q,0.1304187999999975,0.01745920000000112
34,a,0.17198529999999934,0.03749589999999969
35,q,0.11197310000000016,0.0500577999999976
36,a,0.11593680000000006,0.02542280000000119
37,q,0.14742510000000308,0.04821039999999854
38,a,0.14020459999999701,0.03209710000000143
39,q,0.11637400000000042,0.08523069999999677
40,a,0.108093199999999,0.019293900000000974
41,o,0.09598399999998719,0.31833230000000867
42,l,0.09637010000000146,0.06536020000000065
43,o,0.09582430000000386,0.051766899999989846
44,l,0.10767549999999915,0.016529700000006642
45,o,0.09579159999999831,0.02964860000000158
46,l,0.0920575000000099,0.05454209999999193
47,o,0.11610090000000639,0.046554799999995566
48,l,0.1320857999999987,0.09752660000000901
49,o,0.10792069999999399,0.01780639999999778
50,l,0.07602500000000134,0.04036440000000141
51,o,0.092010700000003,0.09982609999998715
52,l,0.09193160000000944,0.013495199999994156
53,o,0.07576279999999258,0.02829950000000281
54,l,0.0959904999999992,0.01290310000000261
55,o,0.08796619999999677,0.027444700000003763
56,l,0.09607750000000692,0.017561899999989805
57,o,0.08806069999999977,0.050570300000003954
58,l,0.10034579999999949,0.0143652000000003
59,o,0.7839979000000028,0.08364049999998713
60,l,0.08402710000000013,0.09959790000000623
61,w,0.11208630000000142,0.32185929999999985
62,s,0.10757340000000681,0.02960029999999847
63,w,0.12797779999999648,0.025836400000002868
64,s,0.13628039999998975,0.04559509999999989
65,w,0.12399579999998878,0.05366100000000529
66,s,0.532059199999992,0.10284840000001338
67,w,0.10801380000000904,0.17477749999999048
68,s,0.1318792000000002,0.035144500000001244
69,w,0.1402073999999942,0.0784602000000092
70,s,0.13596409999999537,0.055525099999996996
71,w,0.1120670999999902,0.06017959999999789
72,s,0.12697330000000306,0.006639999999990209
73,w,0.11584009999999978,0.016408100000006698
74,s,0.5600570999999945,0.1099205000000012
75,w,0.1281836999999939,0.15985110000001157
76,s,0.11180369999999584,0.11586480000001131
77,w,0.10814929999999379,0.09674689999999941
78,s,0.6197923999999944,0.12341109999999844
79,w,0.10804149999999879,0.22166909999999973
80,s,0.12452430000000447,0.05531049999999027
p/;,4.0,4.0,0.0
q/;,1.0,1.0,0.0
o/a,2.0,2.0,0.0
w/s,1.0,2.0,1.0
w/s,1.0,1.0,0.0
