count,key,pressing_time,reaction_speed
1,p,0.11028780000000005,0.4163212999999999
2,;,0.0839565999999996,0.24609590000000026
3,p,0.07217759999999984,0.2106982000000004
4,;,0.060052400000000006,0.2371420999999998
5,p,0.05999599999999994,0.24757619999999925
6,;,0.05998660000000022,0.15731689999999965
7,p,0.08805529999999884,0.28037630000000036
8,;,0.088004999999999,0.15521610000000052
9,p,0.08804500000000104,0.15043520000000044
10,;,0.0802246999999987,0.08078350000000079
11,p,0.07616349999999983,0.16461669999999984
12,;,0.07688369999999978,0.12186759999999985
13,p,0.09999009999999942,0.13024279999999955
14,;,0.07173610000000075,0.08686189999999883
15,p,0.08003119999999875,0.10602790000000084
16,;,0.07601790000000008,0.11467200000000055
17,p,0.0799632999999993,0.0987076000000009
18,;,0.08004310000000103,0.0821038999999999
19,p,0.07995389999999958,0.22140559999999887
20,;,0.09213860000000196,0.0636993999999973
21,q,0.136177,0.320314800000002
22,a,0.09598270000000042,0.11895330000000115
23,q,0.12372870000000091,0.21918749999999676
24,a,0.13988979999999884,0.05035930000000022
25,q,0.12383799999999923,0.11455250000000206
26,a,0.12806850000000125,0.08366709999999955
27,q,0.12112059999999758,0.06721880000000269
28,a,0.1358908999999997,0.059229800000000665
29,q,0.1363289000000023,0.07134079999999798
30,a,0.12798090000000073,0.022920899999999023
31,q,0.11602460000000292,0.09433250000000015
32,a,0.14022459999999626,0.027047199999998384
33,q,0.12811519999999632,0.13803580000000437
34,a,0.14392589999999927,0.004101099999999747
35,q,0.1160487999999944,0.09871040000000164
36,a,0.09976809999999858,0.06212459999999709
37,q,0.09989579999999876,0.11725489999999894
38,a,0.10802699999999987,0.06167299999999898
39,q,0.15199900000000355,0.06909869999999785
40,a,0.11979989999999674,0.3990453000000045
41,o,0.10796440000000018,0.45728869999999944
42,l,0.09998730000000222,0.042747499999997274
43,o,0.08400160000000056,0.1604410999999999
44,l,0.05192639999999926,0.057845600000000275
45,o,0.06397640000000138,0.08394839999999704
46,l,0.0562517999999983,0.030683500000002084
47,o,0.07193430000000234,0.18768449999999604
48,l,0.0519839000000033,0.016501599999998007
49,o,0.06801329999999695,0.11460610000000315
50,l,0.07178589999999474,0.004108999999999696
51,o,0.07605310000000287,0.05048719999999918
52,l,0.08798699999999826,0.08137310000000042
53,o,0.07989729999999895,0.05396819999999991
54,l,0.07201099999999627,0.07647810000000277
55,o,0.08005059999999986,0.499253699999997
56,l,0.05197049999999592,0.224043800000004
57,o,0.08794799999999725,0.21355919999999884
58,l,0.06400740000000127,0.034637099999997645
59,o,0.07609550000000098,0.5019273999999996
60,l,0.08806810000000098,0.20068979999999925
61,w,0.12391470000000027,0.2948919000000103
62,s,0.14816820000000064,0.10133399999999426
63,w,0.13198089999998786,0.0698389000000077
64,s,0.14019489999999735,0.009413500000007957
65,w,0.12432210000000055,0.0886258999999967
66,s,0.13194990000000928,0.29113399999999956
67,w,0.13597129999999424,0.23964300000000094
68,s,0.1199134000000015,0.02004289999999287
69,w,0.13606140000000266,0.24196750000000122
70,s,0.11993069999999761,0.05614989999999409
71,w,0.12825379999999598,0.11575650000000337
72,s,0.1120240999999993,0.04248700000000838
73,w,0.11600190000000055,0.04935640000000774
74,s,0.11203100000000177,0.09420539999999278
75,w,0.10816450000000088,0.11987299999999834
76,s,0.08399599999999907,0.02938899999999478
77,w,0.09189299999999889,0.09374179999998944
78,s,0.06824509999999862,0.03992399999999918
79,w,0.09990150000000142,0.31386150000000157
80,s,0.07604899999999759,0.31659770000000265
p/;,2.0,3.0,1.0
q/;,1.0,1.0,0.0
o/a,2.0,2.0,0.0
w/s,1.0,1.0,0.0
