count,key,pressing_time,reaction_speed
1,p,0.07410420000000073,0.388845400000001
2,;,0.10421459999999882,0.045054699999997894
3,p,0.12400440000000046,0.05562380000000289
4,;,0.08798999999999779,0.0283130000000007
5,p,0.10034609999999944,0.0703965999999987
6,;,0.11189029999999889,0.0010040000000017812
7,p,0.12052650000000042,0.022912099999999214
8,;,0.09611459999999994,0.01442440000000289
9,p,0.11605789999999772,0.022213000000000704
10,;,0.6441003999999992,0.0942645000000013
11,p,0.10756789999999938,0.18609359999999953
12,;,0.09746010000000283,0.04737699999999734
13,p,0.10395869999999974,0.06298029999999954
14,;,0.09251079999999945,0.022376200000000068
15,p,0.5955194000000006,0.07849479999999787
16,;,0.10784400000000005,0.10907850000000252
17,p,0.10394229999999993,0.02828399999999931
18,;,0.13992879999999985,0.04333649999999878
19,p,0.09578270000000089,0.01358019999999982
20,;,0.08791169999999937,0.008703499999999309
21,q,0.1400385999999969,0.3749693000000036
22,a,0.14409229999999695,0.09628830000000477
23,q,0.1477477000000036,0.06204729999999614
24,a,0.13582500000000408,0.06299510000000197
25,q,0.14411040000000241,0.048494200000000376
26,a,0.10799889999999834,0.013732500000003256
27,q,0.13166650000000146,0.03932689999999894
28,a,0.11608799999999775,0.012057800000000896
29,q,0.11989170000000371,0.0147588999999968
30,a,0.127839900000005,0.018090299999997228
31,q,0.6680909000000028,0.1350712999999999
32,a,0.08787569999999789,0.13984769999999713
33,q,0.12814390000000486,0.05686239999999998
34,a,0.13983640000000008,0.04050860000000256
35,q,0.14397679999999724,0.012098600000001625
36,a,0.16003700000000265,0.015094999999995196
37,q,0.1201513000000034,0.04269130000000132
38,a,0.16505629999999627,0.004237199999998609
39,q,0.1119047999999978,0.12370839999999816
40,a,0.1161212999999961,0.060663099999999304
41,o,0.0759256999999991,0.29876000000000147
42,l,0.0718454999999949,0.14082290000000341
43,o,0.08361520000000411,0.07960079999999436
44,l,0.08400340000000028,0.10139139999999713
45,o,0.08814079999999791,0.14838540000000222
46,l,0.10776059999999887,0.06003069999999866
47,o,0.08799189999999868,0.10253039999999913
48,l,0.07581119999999686,0.17625200000000518
49,o,0.08847480000000019,0.048149500000000955
50,l,0.07187750000000648,0.09902599999999495
51,o,0.09215169999999517,0.10504290000000083
52,l,0.1001252000000008,0.11784120000000087
53,o,0.07570240000000439,0.08895419999999632
54,l,0.0760078000000064,0.0940048999999945
55,o,0.0960193000000018,0.1187831000000017
56,l,0.10006180000000597,0.026252999999996973
57,o,0.09203240000000079,0.09237819999999886
58,l,0.1165779000000029,0.016529999999995937
59,o,0.09205199999999536,0.07865560000000471
60,l,0.1038949999999943,0.05094700000000785
61,w,0.11598610000000065,0.2660781999999955
62,s,0.11677219999999977,0.05423580000000072
63,w,0.12390109999999765,0.010354100000000699
64,s,0.10045029999999144,0.012634200000007922
65,w,0.10801329999999609,0.08884879999999384
66,s,0.08820049999999924,0.03672240000000215
67,w,0.1121832999999981,0.04878499999999519
68,s,0.11603769999999258,0.029728199999993876
69,w,0.12388040000000444,0.010282300000000077
70,s,0.10411050000000444,0.013531799999995542
71,w,0.11597120000000416,0.06381179999999631
72,s,0.11587060000000804,0.007542999999998301
73,w,0.1156556999999907,0.014170400000011796
74,s,0.10010400000000175,0.0900496000000004
75,w,0.08809859999999503,0.06188009999999622
76,s,0.10412159999999915,0.024868400000002566
77,w,0.12391499999999667,0.050548599999999055
78,s,0.12795590000000345,0.0821552999999966
79,w,0.09670869999999354,0.05802409999999725
80,s,0.11197090000000287,0.11755050000000722
p/;,4.0,4.0,0.0
q/;,1.0,1.0,0.0
o/a,3.0,3.0,0.0
w/s,1.0,1.0,0.0
