count,key,pressing_time,reaction_speed
1,p,0.04925400000000124,1.359825299999999
2,;,0.1349986999999988,0.7130443
3,p,0.12003329999999934,0.3066780999999992
4,;,0.07494149999999955,0.30743520000000046
5,p,0.07494140000000016,0.3848971999999993
6,;,0.0599937999999991,0.4247791999999997
7,p,0.10501189999999916,0.2576274999999999
8,;,0.0900628999999995,0.3358124999999994
9,p,0.12003610000000009,0.27632249999999914
10,;,0.08988250000000164,0.21829969999999932
11,p,0.09019739999999743,0.23849570000000142
12,;,0.12088699999999974,0.24304219999999788
13,p,0.12005150000000242,0.23105649999999756
14,;,0.09007110000000296,0.23480469999999798
15,p,0.08987389999999706,0.20989460000000193
16,;,0.07493340000000259,0.14054209999999756
17,p,0.08976039999999941,0.23967289999999863
18,;,0.08993499999999699,0.12397960000000197
19,p,0.08993510000000171,0.17859470000000144
20,;,0.11991069999999837,0.12533150000000148
21,q,0.1350030999999987,0.49983100000000036
22,a,0.11992640000000421,0.2523592000000008
23,q,0.12108509999999484,0.18026170000000263
24,a,0.1349507999999986,0.15329009999999954
25,q,0.1200119000000015,0.17455989999999844
26,a,0.13487380000000115,0.13592919999999964
27,q,0.10497570000000422,0.12785429999999565
28,a,0.10495560000000381,0.12159219999999493
29,q,0.13518940000000157,0.1302510999999953
30,a,0.13528589999999951,0.0916209999999964
31,q,0.10600619999999594,0.10083829999999949
32,a,0.12003899999999845,0.09502640000000184
33,q,0.13501749999999646,0.2845737000000028
34,a,0.11994959999999821,0.18082940000000036
35,q,0.11980419999999725,0.3365942000000004
36,a,0.1499856999999949,0.21585460000000012
37,q,0.12005460000000312,0.1439573999999979
38,a,0.12001289999999898,0.15149939999999873
39,q,0.11997889999999956,0.3683619000000036
40,a,0.13503839999999911,0.2890958999999995
41,o,0.07512700000000194,0.3363835999999978
42,l,0.1038730000000001,0.09878589999999576
43,o,0.06001799999999946,0.18199690000000146
44,l,0.06016990000000533,0.11490539999999783
45,o,0.07493619999999623,0.10814830000000342
46,l,0.07501590000000391,0.05859399999999937
47,o,0.08997020000000333,0.04113299999999498
48,l,0.07505540000000366,0.008581200000001843
49,o,0.09026899999999927,0.007720400000003735
50,l,0.08995879999999801,0.006723100000002091
51,o,0.075009399999999,0.08366800000000296
52,l,0.04354050000000598,0.006076000000000192
53,o,0.08995649999999955,0.08069760000000059
54,l,0.07507580000000047,0.03173400000000015
55,o,0.059949899999999445,0.09057549999999992
56,l,0.07427420000000495,0.02805659999999932
57,o,0.11998409999999637,0.026195200000003638
58,l,0.12003570000000252,0.3538096000000053
59,o,0.10506209999999783,0.1723697000000044
60,l,0.106125899999995,0.04431920000000389
61,w,0.060082200000010744,0.19470210000000066
62,s,0.10500249999999767,0.2921580000000006
63,w,0.08997130000000197,0.2640978000000018
64,s,0.13501349999999945,0.042908699999998134
65,w,0.10540719999998771,0.11385310000000004
66,s,0.10506960000000731,0.06366029999999512
67,w,0.10496080000000063,0.060071200000010094
68,s,0.10498090000000104,0.40073420000000226
69,w,0.12019909999999356,0.3087355000000116
70,s,0.10475700000000643,0.0994142999999923
71,w,0.13513640000000748,0.06358249999999543
72,s,0.1049603000000019,0.043833399999996914
73,w,0.1500281000000001,0.11567989999998929
74,s,0.10488320000000328,0.12254559999999515
75,w,0.1200420000000122,0.09845819999999605
76,s,0.1049519000000032,0.1372700000000009
77,w,0.12000340000000165,0.10043760000000646
78,s,0.10488019999999665,0.15424040000000616
79,w,0.11983030000000383,0.14663980000000265
80,s,0.10491369999999733,0.0935656999999992
p/;,1.0,2.0,1.0
q/;,1.0,1.0,0.0
o/a,2.0,2.5,0.5
w/s,1.0,1.0,0.0
