count,key,pressing_time,reaction_speed
1,p,0.05832020000002558,0.38252979999998615
2,;,0.12395300000002862,0.15643699999998262
3,p,0.10783259999999473,0.06912940000000845
4,;,0.10004930000002332,0.10262510000001157
5,p,0.13990680000000566,0.12824419999998327
6,;,0.10771169999998165,0.10339340000001584
7,p,0.11971779999998944,0.09134449999999106
8,;,0.08769180000001597,0.07236499999999069
9,p,0.09227540000000545,0.1445894000000294
10,;,0.07627300000001469,0.08313570000001391
11,p,0.1119891000000166,0.05337420000000748
12,;,0.12883549999997967,0.23253469999997378
13,p,0.11602370000002793,0.03872609999996257
14,;,0.09180389999994532,0.04792620000000625
15,p,0.10786110000003646,0.14416109999996252
16,;,0.07994760000002543,0.14236309999995456
17,p,0.11620249999998578,0.0990411000000222
18,;,0.09270229999998492,0.05947350000002416
19,p,0.11216389999998455,0.14784429999997428
20,;,0.07977030000000696,0.02958699999999226
21,q,0.09997240000001284,0.3170415000000162
22,a,0.09996680000000424,0.0733688999999913
23,q,0.12012889999999743,0.04747020000002067
24,a,0.14015180000001237,0.03838189999999031
25,q,0.4520554000000061,0.1320539000000167
26,a,0.13192459999999073,0.16321659999999838
27,q,0.12799580000000788,0.03778199999999288
28,a,0.1399405000000229,0.026586199999997007
29,q,0.12004610000002458,0.041097100000001774
30,a,0.12404929999996739,0.01916080000000875
31,q,0.13204700000000003,0.029268000000001848
32,a,0.11969299999998384,0.0926228000000151
33,q,0.13199329999997644,0.8118069000000219
34,a,0.1198640999999725,0.04173350000002074
35,q,0.14442409999998063,0.027435200000013538
36,a,0.12275200000004816,0.0026590999999598353
37,q,0.11527030000002014,0.0048034999999799766
38,a,0.12796349999996437,0.022614000000032775
39,q,0.13221009999995204,0.02520359999999755
40,a,0.5960141000000476,0.11402869999994891
41,o,0.10381699999999228,0.36760199999997667
42,l,0.11995999999999185,0.008086300000002211
43,o,0.48002089999999953,0.09345020000000659
44,l,0.08801739999995561,0.1601912000000425
45,o,0.09593529999995098,0.047294600000043374
46,l,0.08405480000004673,0.008645099999966988
47,o,0.10799620000000232,0.060247800000013285
48,l,0.6239808000000266,0.08777950000001056
49,o,0.09196930000001657,0.20762839999997595
50,l,0.11602670000002036,0.10104660000001786
51,o,0.1000046999999995,0.16226580000000013
52,l,0.09997320000002219,0.11393340000000762
53,o,0.09600779999999531,0.11586959999999635
54,l,0.05590120000005072,0.05259019999999737
55,o,0.09599129999998013,0.2586593999999991
56,l,0.08403750000002219,0.09798810000000913
57,o,0.0480101999999647,0.1362420000000384
58,l,0.06800390000000789,0.06752710000000661
59,o,0.051974200000017845,0.19235589999999547
60,l,0.07197700000000395,0.07489640000000009
61,w,0.10385550000000876,0.38949150000001964
62,s,0.11201779999998962,0.04555840000000444
63,w,0.1281547000000387,0.02557099999995671
64,s,0.14011410000000524,0.022536899999977322
65,w,0.13981699999999364,0.005408699999975397
66,s,0.11978499999997894,0.03415899999998828
67,w,0.1200451000000271,0.04985749999997324
68,s,0.10002930000001697,0.04952420000000757
69,w,0.10788379999996778,0.07229500000005373
70,s,0.1085608999999863,0.021275199999990946
71,w,0.09604530000001432,0.05086410000001251
72,s,0.09910039999999753,0.0025704000000246197
73,w,0.10825889999995297,0.16711950000001252
74,s,0.09161180000000968,0.07938560000002326
75,w,0.11167190000003302,0.03336239999998725
76,s,0.1359625000000051,0.03957530000002407
77,w,0.12046989999998914,0.057527600000014445
78,s,0.1236861999999519,0.07184920000003103
79,w,0.09215280000000803,0.08092249999998558
80,s,0.09603029999999535,0.056965999999988526
p/;,3.5,4.0,0.5
q/;,1.0,1.0,0.0
o/a,2.0,2.0,0.0
w/s,1.0,1.0,0.0
