count,key,pressing_time,reaction_speed
1,p,0.12738909999999848,0.4890900000000009
2,;,0.13175649999999983,0.2930065000000006
3,p,0.09610879999999966,0.3224738000000009
4,;,0.09189699999999945,0.16107640000000067
5,p,0.10795599999999972,0.19871890000000114
6,;,0.11583129999999997,0.35581750000000056
7,p,0.10808830000000036,0.22167699999999968
8,;,0.1321361999999997,0.20471620000000001
9,p,0.12410459999999901,0.18161820000000084
10,;,0.11599950000000092,0.09618380000000037
11,p,0.10813149999999894,0.15249939999999995
12,;,0.1289726999999985,0.11422419999999889
13,p,0.13191630000000032,0.12316909999999837
14,;,0.11240580000000122,0.13671309999999792
15,p,0.08797799999999967,0.15421420000000197
16,;,0.11206650000000096,0.08064839999999762
17,p,0.12388830000000084,0.1406977999999981
18,;,0.12404109999999946,0.0865177000000017
19,p,0.100076099999999,0.19236719999999963
20,;,0.10411219999999943,0.06285440000000264
21,q,0.13609639999999956,0.3503217999999997
22,a,0.1681116999999972,0.10478540000000436
23,q,0.11188489999999973,0.13890590000000458
24,a,0.14399360000000172,0.10154789999999991
25,q,0.10389969999999948,0.08706649999999883
26,a,0.12800800000000123,0.1590354000000005
27,q,0.10793879999999945,0.09154430000000247
28,a,0.12394890000000203,0.17031169999999918
29,q,0.11596849999999392,0.062448899999999696
30,a,0.13991060000000033,0.06615449999999612
31,q,0.1278724000000011,0.05120560000000296
32,a,0.17997789999999725,0.0025636000000019976
33,q,0.11183179999999737,0.03899030000000181
34,a,0.11203350000000256,0.041556799999995064
35,q,0.11207060000000268,0.06021470000000306
36,a,0.12810269999999946,0.03984260000000006
37,q,0.1238632000000024,0.11171859999999612
38,a,0.15970930000000294,0.0029207999999982803
39,q,0.13610630000000157,0.11419810000000297
40,a,0.14003670000000312,0.04525179999999551
41,o,0.11221890000000201,0.3483856000000003
42,l,0.11207189999999656,0.0634993000000037
43,o,0.11587889999999845,0.058467600000000175
44,l,0.08792649999999469,0.13795130000000455
45,o,0.1042917999999986,0.05471089999999634
46,l,0.08794470000000132,0.04115009999999586
47,o,0.11207900000000137,0.0225237000000007
48,l,0.07999590000000012,0.011838199999999688
49,o,0.08787710000000004,0.6933062000000021
50,l,0.08808530000000303,0.20209669999999846
51,o,0.09997839999999769,0.0741012000000012
52,l,0.08004739999999799,0.12217789999999695
53,o,0.06813410000000175,0.1346345000000042
54,l,0.10390259999999785,0.13110040000000112
55,o,0.08797369999999916,0.10401449999999812
56,l,0.06389339999999777,0.12020259999999894
57,o,0.08795380000000108,0.18013019999999358
58,l,0.07211490000000254,0.06603299999999734
59,o,0.11596939999999734,0.2879700000000014
60,l,0.08803329999999931,0.06354740000000447
61,w,0.11201830000000257,0.29648179999999513
62,s,0.14004180000000588,0.05383769999998833
63,w,0.12710489999999197,0.002664200000012329
64,s,0.1277537999999936,0.0007798999999977241
65,w,0.11595760000000155,0.1429451000000057
66,s,0.10395630000000722,0.024392899999995166
67,w,0.10805639999999528,0.21080390000000193
68,s,0.12328519999999799,0.0025553000000115844
69,w,0.10400190000000009,0.27695369999999286
70,s,0.9239960999999965,0.11698390000000813
71,w,0.11598870000000261,0.24276720000000296
72,s,0.12776010000000326,0.06016520000000014
73,w,0.12382119999999475,0.2955924999999979
74,s,0.89215990000001,0.07215800000000172
75,w,0.11586320000000683,0.25015999999999394
76,s,0.5799718000000098,0.09700639999999794
77,w,0.12453019999999526,0.2242662000000024
78,s,0.1359603000000078,0.14432979999999418
79,w,0.1158072000000061,0.11453209999999103
80,s,0.12396780000000263,0.07781049999999823
p/;,2.0,2.0,0.0
q/;,1.0,1.0,0.0
o/a,2.0,2.0,0.0
w/s,1.0,1.0,0.0
