count,key,pressing_time,reaction_speed
1,p,0.09841799999999967,0.35773719999999987
2,;,0.0919276,0.2905785999999999
3,p,0.15597559999999966,0.08655469999999976
4,;,0.11582060000000016,0.04153709999999933
5,p,0.13191920000000046,0.12501110000000004
6,;,0.11230679999999982,0.07018129999999978
7,p,0.12025170000000074,0.06233740000000054
8,;,0.08804300000000076,0.03979490000000041
9,p,0.09662040000000083,0.09786919999999988
10,;,0.09202330000000103,0.04967269999999857
11,p,0.10000889999999885,0.12174150000000061
12,;,0.09708050000000057,0.06632199999999955
13,p,0.1160774,0.07045359999999867
14,;,0.08394730000000017,0.030746799999999297
15,p,0.10816969999999948,0.0731275999999994
16,;,0.08802300000000152,0.02865439999999886
17,p,0.09599259999999887,0.18293279999999967
18,;,0.1121219,0.015096900000001412
19,p,0.07595249999999965,0.17315409999999964
20,;,0.09218719999999969,0.04936760000000007
21,q,0.11194349999999886,0.298164400000001
22,a,0.11186849999999993,0.08869520000000009
23,q,0.11985770000000073,0.10664429999999925
24,a,0.12805479999999747,0.03778970000000115
25,q,0.13994900000000143,0.0531056999999997
26,a,0.16420940000000073,0.07735920000000007
27,q,0.564120599999999,0.08974699999999913
28,a,0.1280777999999998,0.2282775000000008
29,q,0.12768990000000002,0.07876490000000302
30,a,0.12682140000000075,0.04772789999999816
31,q,0.1524201000000005,0.03917799999999971
32,a,0.13643770000000188,0.023263199999998818
33,q,0.0960062999999991,0.1784409000000018
34,a,0.12384670000000142,0.09237309999999965
35,q,0.6563192000000058,0.10957969999999762
36,a,0.13624300000000034,0.15686689999999714
37,q,0.4321488000000002,0.11302200000000084
38,a,0.1079622000000029,0.2548808999999963
39,q,0.14837190000000078,0.0699831999999958
40,a,0.1320064999999957,0.1005123999999995
41,o,0.1120441999999997,0.3012200000000007
42,l,0.08764510000000314,0.05365210000000076
43,o,0.08331799999999845,0.02950880000000211
44,l,0.07600569999999607,0.16578030000000155
45,o,0.0560709000000017,0.12674880000000144
46,l,0.10402909999999821,0.14241299999999768
47,o,0.08794920000000417,0.12994729999999777
48,l,0.07613760000000269,0.1290739999999957
49,o,0.09601019999999494,0.10915510000000239
50,l,0.09186370000000466,0.04383409999999799
51,o,0.09178359999999941,0.09215499999999821
52,l,0.08796479999999463,0.11064290000000199
53,o,0.09587969999999757,0.10910040000000265
54,l,0.0960698000000022,0.12569020000000108
55,o,0.06796500000000094,0.08476149999999905
56,l,0.07609850000000051,0.14312890000000067
57,o,0.08008279999999957,0.0680373000000003
58,l,0.10027860000000288,0.07858769999999993
59,o,0.08793909999999983,0.07359649999999363
60,l,0.08411410000000075,0.1230739000000014
61,w,0.10003820000000019,0.33472520000000827
62,s,0.11185419999999624,0.16847529999999722
63,w,0.10803659999999127,0.09861879999999701
64,s,0.11606299999999692,0.04561980000001142
65,w,0.11184540000000709,0.06482019999999977
66,s,0.10765449999999532,0.07838990000000479
67,w,0.11592240000000231,0.11477930000000924
68,s,0.1399846999999994,0.0206289000000055
69,w,0.11586499999999944,0.11752349999999012
70,s,0.10775289999999416,0.03916060000000243
71,w,0.10801940000000343,0.08161579999999446
72,s,0.11578259999998863,0.042381200000008334
73,w,0.1278839000000005,0.12110819999999478
74,s,0.10416089999999656,0.022471099999989974
75,w,0.1000930000000011,0.08364559999999699
76,s,0.1040984999999921,0.07287850000000162
77,w,0.10776319999999373,0.07801310000000683
78,s,0.1314079999999933,0.041658800000007545
79,w,0.11200750000000426,0.20145119999999395
80,s,0.14031629999999495,0.03912580000000787
p/;,4.0,4.0,0.0
q/;,1.0,1.0,0.0
o/a,2.0,3.0,1.0
w/s,1.0,1.0,0.0
